char	iwp	n_word	n_char
鵿	1.000000	256	256
鶀	1.000000	292	292
鶁	1.000000	324	324
鶂	1.000000	272	272
鶃	1.000000	229	229
鶄	1.000000	2	2
鶅	1.000000	217	217
鶆	1.000000	274	274
鶈	1.000000	230	230
鶋	1.000000	269	269
鶌	1.000000	240	240
鶏	1.000000	70	70
鶐	1.000000	192	192
鶑	1.000000	212	212
鶔	1.000000	194	194
鶕	1.000000	208	208
鶙	1.000000	232	232
鶛	1.000000	201	201
鶜	1.000000	187	187
鶝	1.000000	286	286
鶞	1.000000	212	212
鶟	1.000000	218	218
鶠	1.000000	262	262
鶡	1.000000	394	394
鶢	1.000000	254	254
鶣	1.000000	278	278
鶦	1.000000	296	296
鶧	1.000000	264	264
鶨	1.000000	269	269
鶪	1.000000	1	1
鶫	1.000000	303	303
鶭	1.000000	300	300
鶮	1.000000	251	251
鶰	1.000000	288	288
鶱	1.000000	313	313
鶲	1.000000	430	430
鶳	1.000000	290	290
鶵	1.000000	376	376
鶶	1.000000	277	277
鶷	1.000000	301	301
鶸	1.000000	271	271
鶹	1.000000	337	337
鶽	1.000000	321	321
鶾	1.000000	390	390
鷀	1.000000	300	300
鷃	1.000000	370	370
鷄	1.000000	444	444
鷅	1.000000	218	218
鷆	1.000000	232	232
鷉	1.000000	372	372
鷊	1.000000	304	304
鷋	1.000000	236	236
鷌	1.000000	295	295
鷍	1.000000	222	222
鷎	1.000000	202	202
鷏	1.000000	264	264
鷐	1.000000	273	273
鷑	1.000000	257	257
鷒	1.000000	246	246
鷕	1.000000	280	280
鷖	1.000000	347	347
鷘	1.000000	232	232
鷚	1.000000	533	533
鷛	1.000000	234	234
鷜	1.000000	232	232
鷝	1.000000	192	192
鷞	1.000000	287	287
鷟	1.000000	395	395
鷠	1.000000	240	240
鷡	1.000000	429	429
鷢	1.000000	221	221
鷣	1.000000	221	221
鷤	1.000000	221	221
鷧	1.000000	283	283
鷨	1.000000	1	1
鷩	1.000000	312	312
鷪	1.000000	240	240
鷫	1.000000	333	333
鷬	1.000000	179	179
鷭	1.000000	263	263
鷮	1.000000	238	238
鷰	1.000000	2	2
鷱	1.000000	174	174
鷵	1.000000	197	197
鷶	1.000000	333	333
鷷	1.000000	238	238
鷻	1.000000	158	158
鷼	1.000000	186	186
鷽	1.000000	275	275
鷾	1.000000	222	222
鸀	1.000000	497	497
鸁	1.000000	302	302
鸄	1.000000	260	260
鸅	1.000000	305	305
鸆	1.000000	365	365
鸇	1.000000	350	350
鸈	1.000000	240	240
鸉	1.000000	323	323
鸊	1.000000	374	374
鸌	1.000000	524	524
鸍	1.000000	202	202
鸎	1.000000	313	313
鸏	1.000000	273	273
鸐	1.000000	257	257
鸑	1.000000	358	358
鸒	1.000000	298	298
鸓	1.000000	264	264
鸔	1.000000	261	261
鸖	1.000000	260	260
鸗	1.000000	255	255
鸘	1.000000	313	313
鸙	1.000000	203	203
鸜	1.000000	306	306
鹶	1.000000	288	288
鹷	1.000000	262	262
鹸	1.000000	336	336
鹺	1.000000	565	565
鹻	1.000000	227	227
麀	1.000000	371	371
麁	1.000000	272	272
麃	1.000000	327	327
麄	1.000000	261	261
麅	1.000000	231	231
麆	1.000000	270	270
麉	1.000000	244	244
麊	1.000000	250	250
麍	1.000000	276	276
麎	1.000000	264	264
麏	1.000000	270	270
麐	1.000000	304	304
麑	1.000000	373	373
麔	1.000000	236	236
麕	1.000000	343	343
麖	1.000000	294	294
麘	1.000000	228	228
麙	1.000000	209	209
麚	1.000000	276	276
麛	1.000000	312	312
麜	1.000000	236	236
麞	1.000000	317	317
麠	1.000000	218	218
麡	1.000000	227	227
麢	1.000000	226	226
麣	1.000000	297	297
麤	1.000000	414	414
麧	1.000000	197	197
麬	1.000000	270	270
麭	1.000000	347	347
麮	1.000000	508	508
麯	1.000000	190	190
麰	1.000000	313	313
麱	1.000000	239	239
麲	1.000000	100	100
麶	1.000000	241	241
麷	1.000000	285	285
麽	1.000000	622	622
黀	1.000000	218	218
黁	1.000000	373	373
黂	1.000000	244	244
黅	1.000000	282	282
黆	1.000000	217	217
黇	1.000000	305	305
黈	1.000000	275	275
黊	1.000000	214	214
黋	1.000000	209	209
黒	1.000000	691	691
黓	1.000000	332	332
黕	1.000000	254	254
黖	1.000000	259	259
黗	1.000000	217	217
黙	1.000000	550	550
黚	1.000000	336	336
黣	1.000000	388	388
黤	1.000000	267	267
黦	1.000000	316	316
黫	1.000000	320	320
黬	1.000000	200	200
黭	1.000000	211	211
黰	1.000000	406	406
黱	1.000000	501	501
黲	1.000000	371	371
黳	1.000000	262	262
黵	1.000000	327	327
黶	1.000000	409	409
黸	1.000000	265	265
黺	1.000000	361	361
黻	1.000000	470	470
黼	1.000000	488	488
黿	1.000000	598	598
鼀	1.000000	255	255
鼁	1.000000	248	248
鼂	1.000000	256	256
鼃	1.000000	274	274
鼄	1.000000	265	265
鼅	1.000000	284	284
鼆	1.000000	331	331
鼇	1.000000	43	43
鼈	1.000000	326	326
鼊	1.000000	228	228
鼏	1.000000	291	291
鼐	1.000000	574	574
鼑	1.000000	362	362
鼒	1.000000	335	335
鼔	1.000000	378	378
鼖	1.000000	239	239
鼘	1.000000	256	256
鼚	1.000000	224	224
鼛	1.000000	252	252
鼜	1.000000	262	262
鼝	1.000000	223	223
鼞	1.000000	289	289
鼡	1.000000	499	499
鼢	1.000000	397	397
鼣	1.000000	237	237
鼤	1.000000	239	239
鼥	1.000000	239	239
鼦	1.000000	229	229
鼧	1.000000	224	224
鼨	1.000000	204	204
鼪	1.000000	310	310
鼫	1.000000	309	309
鼭	1.000000	217	217
鼮	1.000000	253	253
鼰	1.000000	188	188
鼲	1.000000	236	236
鼳	1.000000	250	250
鼵	1.000000	297	297
鼶	1.000000	307	307
鼸	1.000000	311	311
鼹	1.000000	100	100
鼺	1.000000	221	221
鼼	1.000000	217	217
鼽	1.000000	407	407
鼿	1.000000	261	261
齀	1.000000	262	262
齁	1.000000	440	440
齂	1.000000	213	213
齃	1.000000	249	249
齅	1.000000	284	284
齆	1.000000	299	299
齈	1.000000	285	285
齉	1.000000	309	309
齓	1.000000	207	207
齔	1.000000	578	578
齕	1.000000	410	410
齖	1.000000	285	285
齘	1.000000	273	273
齚	1.000000	226	226
齛	1.000000	356	356
齝	1.000000	282	282
齢	1.000000	440	440
齤	1.000000	182	182
齥	1.000000	237	237
齨	1.000000	235	235
齩	1.000000	296	296
齫	1.000000	262	262
齭	1.000000	283	283
齮	1.000000	433	433
齯	1.000000	315	315
齳	1.000000	240	240
齴	1.000000	232	232
齸	1.000000	323	323
齹	1.000000	310	310
齺	1.000000	223	223
齻	1.000000	219	219
齼	1.000000	271	271
齽	1.000000	313	313
齾	1.000000	280	280
龎	1.000000	373	373
龏	1.000000	360	360
龑	1.000000	469	469
龒	1.000000	379	379
龓	1.000000	271	271
龖	1.000000	394	394
龗	1.000000	316	316
龘	1.000000	88	88
龝	1.000000	234	234
龞	1.000000	240	240
龡	1.000000	240	240
龣	1.000000	214	214
龤	1.000000	228	228
龥	1.000000	259	259
𣈶	1.000000	403	403
𥄫	1.000000	20000	20000
佢	0.999971	6038655	6038832
証	0.999890	9076	9077
祇	0.999681	3129	3130
呸	0.999489	1957	1958
揹	0.999283	4182	4185
昕	0.999104	1115	1116
砲	0.999023	2046	2048
囧	0.998979	978	979
錛	0.998649	739	740
俅	0.998366	611	612
鎰	0.998366	611	612
潿	0.998331	598	599
醭	0.998246	569	570
珅	0.998239	567	568
尙	0.998039	509	510
襘	0.998031	507	508
鯗	0.997904	476	477
幘	0.997890	473	474
厓	0.997872	469	470
繖	0.997835	461	462
熲	0.997758	445	446
蒹	0.997717	437	438
偢	0.997653	425	426
眳	0.997642	423	424
縗	0.997573	411	412
睎	0.997347	376	377
旍	0.997238	361	362
熜	0.997230	360	361
虰	0.997041	337	338
袺	0.996914	323	324
渰	0.996894	321	322
薙	0.996774	309	310
誒	0.996714	72791	73031
軱	0.996678	300	301
葄	0.996667	299	300
耈	0.996633	296	297
裌	0.996390	276	277
坱	0.996377	275	276
膲	0.996377	275	276
顇	0.996139	258	259
簷	0.995475	440	442
萰	0.995192	207	208
瞓	0.995184	284313	285689
蹪	0.994792	191	192
蛵	0.994536	182	183
喂	0.993473	480529	483686
啖	0.993331	54815	55183
囉	0.991139	769114	775990
啲	0.989383	2103563	2126137
瑯	0.985714	69	70
咁	0.984176	2225030	2260805
楂	0.981813	74660	76043
搵	0.981711	525289	535075
踹	0.981702	10945	11149
拎	0.981133	308428	314359
啫	0.980302	110432	112651
哋	0.979534	1064106	1086339
呃	0.978194	59977	61314
哦	0.978089	487114	498026
呢	0.976470	4602584	4713493
晞	0.974623	8987	9221
㗎	0.973705	2055776	2111292
撳	0.973517	12903	13254
吖	0.973487	104826	107681
搽	0.972710	39243	40344
孖	0.967627	11657	12047
噉	0.967464	2225119	2299951
嘩	0.966975	395636	409148
樾	0.963450	659	684
哂	0.962627	150654	156503
唉	0.962027	89431	92961
閂	0.961712	50010	52001
庥	0.961479	624	649
喵	0.961348	48052	49984
嗯	0.960119	143002	148942
恵	0.960064	601	626
菓	0.959742	596	621
槊	0.958609	579	604
呀	0.958294	2028280	2116552
啦	0.957996	2911475	3039130
噼	0.957699	28119	29361
騅	0.955277	534	559
喇	0.955209	1298497	1359385
嘅	0.948314	4333042	4569207
叻	0.948022	80889	85324
听	0.946667	355	375
既	0.945445	1998113	2113409
曚	0.945138	8097	8567
鋩	0.943567	418	443
瞀	0.942661	411	436
躄	0.941452	402	427
咋	0.938723	121912	129870
齵	0.937965	378	403
阢	0.937656	376	401
咩	0.936621	1816402	1939314
痲	0.936170	88	94
咍	0.936061	366	391
蚖	0.936061	366	391
艻	0.933687	352	377
舐	0.933555	10678	11438
蕹	0.933079	9788	10490
摑	0.932286	4805	5154
据	0.930159	1172	1260
欹	0.929054	550	592
坋	0.928571	325	350
澁	0.926901	317	342
螾	0.926254	314	339
砌	0.925058	105538	114088
翫	0.922652	501	543
啊	0.920141	970758	1055010
噹	0.919958	194792	211740
禕	0.917541	612	667
猳	0.916944	276	301
俉	0.916832	463	505
咭	0.916603	12013	13106
你	0.915913	7032017	7677605
婹	0.914861	591	646
絜	0.914683	461	504
嵴	0.914197	586	641
砰	0.913944	27496	30085
誶	0.913928	584	639
謻	0.912892	262	287
隻	0.912779	843685	924304
郛	0.911950	435	477
喼	0.911756	3203	3513
牠	0.911317	3648	4003
喲	0.911312	27230	29880
氹	0.910377	13703	15052
絘	0.909677	423	465
鐸	0.909616	25361	27881
齱	0.909420	251	276
亦	0.908925	281643	309864
罨	0.906303	532	587
泐	0.905660	528	583
畀	0.905455	820637	906326
醵	0.903169	513	568
抔	0.902135	507	562
嶔	0.901408	384	426
餸	0.899096	6763	7522
嘛	0.897966	322132	358735
冇	0.897663	1759806	1960431
哞	0.897214	1868	2082
吓	0.896782	258596	288360
鐶	0.895000	358	400
曦	0.893584	20111	22506
蔦	0.889053	601	676
緗	0.888291	660	743
詿	0.888060	595	670
嶴	0.887077	707	797
餳	0.887048	589	664
乜	0.884978	875008	988734
睇	0.884034	1429397	1616902
又	0.882152	1370310	1553372
溦	0.881932	493	559
尻	0.880499	2402	2728
樽	0.880468	27674	31431
蛓	0.876238	177	202
揀	0.875015	64248	73425
矲	0.875000	294	336
噢	0.870030	16106	18512
嗰	0.868404	1232825	1419645
抆	0.868394	2580	2971
嬴	0.865669	4627	5345
拮	0.864450	1690	1955
甯	0.862813	1239	1436
捯	0.862810	522	605
啪	0.861912	57574	66798
荑	0.861111	558	648
椑	0.861053	409	475
裟	0.860539	543	631
啵	0.859857	13081	15213
臃	0.859649	539	627
嚮	0.859427	37997	44212
鎗	0.857717	1067	1244
咀	0.856755	32836	38326
妳	0.855575	74927	87575
挂	0.853010	1091	1279
朙	0.850746	570	670
螹	0.849462	237	279
袈	0.848797	494	582
妢	0.847706	462	545
嗛	0.847145	460	543
刖	0.846617	563	665
郤	0.844828	490	580
謷	0.844633	299	354
都	0.844440	3753292	4444713
胙	0.844051	525	622
箘	0.841346	350	416
郘	0.841040	291	346
窆	0.840625	538	640
篨	0.837891	429	512
咗	0.834784	1995799	2390797
著	0.834167	443600	531788
我	0.832653	12831921	15410878
輂	0.832589	373	448
痾	0.831381	5606	6743
鳩	0.829562	48497	58461
吋	0.828069	8809	10638
尨	0.828014	467	564
唪	0.827793	1245	1504
浥	0.827411	489	591
瞢	0.826786	463	560
喒	0.826722	396	479
鋧	0.825397	312	378
貾	0.825000	198	240
觽	0.824903	424	514
駛	0.824840	161422	195701
喀	0.824113	111589	135405
瞵	0.823404	387	470
菎	0.822581	306	372
髼	0.822581	255	310
澥	0.822259	495	602
咯	0.820448	54015	65836
唅	0.820346	379	462
袷	0.820029	565	689
罏	0.819672	300	366
詖	0.818841	339	414
嗚	0.818639	48497	59241
嚄	0.818066	643	786
攉	0.817444	403	493
巆	0.816054	244	299
魣	0.815271	331	406
啜	0.813399	13792	16956
衫	0.813032	314746	387126
熄	0.812541	37463	46106
蓰	0.811321	387	477
抹	0.811259	131166	161682
睬	0.809726	10856	13407
欑	0.809269	454	561
扂	0.808929	453	560
掣	0.808262	12992	16074
姪	0.808219	177	219
陞	0.806857	1671	2071
窾	0.805616	373	463
喱	0.805556	42713	53023
喔	0.804875	11657	14483
嘢	0.804873	1332312	1655307
擒	0.803870	37552	46714
牉	0.803665	307	382
忞	0.801942	413	515
轓	0.800959	334	417
箐	0.800921	696	869
灢	0.800604	265	331
漭	0.800357	449	561
吽	0.797904	533	668
茀	0.795802	417	524
鉍	0.795766	639	803
緦	0.794076	563	709
噙	0.793976	659	830
蒷	0.793210	257	324
左	0.792042	1435982	1813013
揘	0.791798	251	317
埸	0.791481	1245	1573
縻	0.791191	485	613
就	0.788055	3287801	4172043
哇	0.787125	55438	70431
蒭	0.786932	277	352
廛	0.786861	539	685
僦	0.786325	736	936
餱	0.784810	558	711
籧	0.784416	302	385
髞	0.784314	240	306
勗	0.783439	369	471
浽	0.782178	237	303
棰	0.781915	588	752
髝	0.781457	236	302
彸	0.781022	321	411
灝	0.780834	880	1127
偌	0.780397	629	806
哎	0.779430	25895	33223
萆	0.779221	540	693
窶	0.777941	529	680
吾	0.777644	65672	84450
犋	0.777083	373	480
朕	0.776669	1245	1603
睪	0.776233	614	791
厗	0.775551	387	499
褟	0.775385	504	650
豨	0.775385	504	650
蓓	0.774700	839	1083
簣	0.774235	607	784
讌	0.773547	386	499
韞	0.773537	608	786
飲	0.773292	306649	396550
嬲	0.769751	64248	83466
挼	0.768953	426	554
韝	0.767575	535	697
摜	0.763869	537	703
醅	0.763848	524	686
蹚	0.763323	487	638
肈	0.762745	389	510
魊	0.761246	440	578
舖	0.760222	16195	21303
襦	0.760057	529	696
儹	0.759443	382	503
榱	0.756325	568	751
晒	0.756001	187139	247538
蜰	0.755708	331	438
昝	0.752246	586	779
滃	0.751453	517	688
咡	0.750883	425	566
跣	0.749737	1423	1898
娿	0.748281	544	727
躐	0.747535	379	507
猷	0.747059	889	1190
姱	0.746124	385	516
弳	0.745856	405	543
貰	0.745514	457	613
椆	0.745174	386	518
鵟	0.745027	412	553
縲	0.744741	531	713
睟	0.744541	341	458
兕	0.744444	536	720
旆	0.743363	588	791
烜	0.742489	519	699
噀	0.741667	356	480
轆	0.740587	36662	49504
沖	0.740322	218996	295812
埗	0.739964	2046	2765
茦	0.739812	236	319
茚	0.739726	540	730
輈	0.739563	372	503
鶤	0.739496	352	476
丫	0.739469	103224	139592
迕	0.739255	516	698
嬛	0.738961	569	770
餵	0.738880	48141	65154
涳	0.738318	553	749
搞	0.738241	269007	364389
寘	0.736177	466	633
簏	0.735974	446	606
螯	0.735960	3381	4594
柙	0.735632	512	696
奀	0.735030	491	668
幫	0.735015	479817	652799
侏	0.733946	7029	9577
骻	0.733831	295	402
凊	0.733087	596	813
係	0.732700	8784348	11989007
佧	0.732218	525	717
惏	0.732039	377	515
茵	0.730732	27496	37628
棓	0.730375	428	586
焗	0.730324	9966	13646
釤	0.729730	540	740
舡	0.729583	402	551
蔟	0.728276	528	725
嗲	0.727624	8097	11128
玓	0.726122	631	869
獑	0.725806	270	372
逭	0.723741	503	695
樛	0.723562	390	539
喊	0.723188	129476	179035
噗	0.723132	11479	15874
擺	0.723099	257884	356637
璺	0.722908	527	729
珣	0.722573	573	793
儌	0.722222	351	486
寀	0.722222	572	792
餼	0.721951	592	820
偈	0.721923	8453	11709
瑑	0.720648	356	494
摋	0.720293	394	547
篠	0.720056	517	718
憒	0.718555	577	803
褉	0.718037	629	876
杞	0.716287	20200	28201
縕	0.716026	764	1067
靑	0.715608	541	756
惦	0.715531	7385	10321
劊	0.715434	445	622
澒	0.715190	339	474
脚	0.714976	444	621
晟	0.714699	987	1381
紲	0.714499	478	669
爰	0.714451	618	865
唔	0.712896	6114739	8577319
柁	0.712310	515	723
姌	0.712305	411	577
曏	0.711656	1044	1467
懰	0.710921	332	467
慊	0.710110	583	821
嗎	0.709377	113013	159313
跌	0.708903	180732	254946
嫚	0.708593	569	803
髀	0.708034	4627	6535
諗	0.708014	473588	668896
瑜	0.707728	38264	54066
醨	0.707269	360	509
忝	0.706392	652	923
辮	0.705905	18242	25842
槺	0.705637	338	479
梃	0.705249	524	743
匭	0.704000	616	875
姫	0.703980	566	804
佟	0.703739	2936	4172
嚾	0.702918	265	377
剗	0.702847	395	562
捉	0.702701	117195	166778
揦	0.702020	417	594
坌	0.701389	505	720
戥	0.701139	800	1141
坐	0.701118	380597	542843
幬	0.701049	401	572
鍺	0.700701	700	999
梘	0.700450	622	888
宁	0.700000	700	1000
齍	0.699029	288	412
翮	0.698454	542	776
錒	0.697998	802	1149
砘	0.697889	529	758
閆	0.697531	1243	1782
汜	0.696833	616	884
玃	0.696703	317	455
沴	0.696241	463	665
氡	0.692308	648	936
嚟	0.691535	1275895	1845020
剁	0.691312	2936	4247
飫	0.690782	592	857
榿	0.690695	527	763
跱	0.690678	326	472
倒	0.690225	422154	611618
腊	0.690125	608	881
嘜	0.689276	1067	1548
跛	0.688849	4182	6071
爛	0.688591	135972	197464
轀	0.688268	616	895
遄	0.686957	553	805
玩	0.686886	517370	753211
喏	0.686391	812	1183
袴	0.686335	442	644
琮	0.686211	632	921
韗	0.685315	196	286
銫	0.685246	627	915
芧	0.685039	348	508
潏	0.683919	370	541
阬	0.683919	370	541
屎	0.683865	34793	50877
翥	0.683862	517	756
犵	0.683029	487	713
僉	0.682657	555	813
醲	0.682573	329	482
矞	0.682316	436	639
姝	0.682296	844	1237
犺	0.682109	427	626
厾	0.681598	563	826
擘	0.681379	14326	21025
楦	0.681004	570	837
賨	0.680927	382	561
垡	0.680877	559	821
崤	0.680769	531	780
猱	0.679775	484	712
綆	0.679408	551	811
簉	0.678917	351	517
輇	0.677530	395	583
娭	0.676923	88	130
婕	0.676833	1154	1705
做	0.675979	1068377	1580488
垸	0.675870	563	833
衖	0.675565	329	487
蠭	0.675294	287	425
擼	0.675076	669	991
凝	0.674630	121200	179654
蚺	0.674573	711	1054
黎	0.674338	212500	315124
礵	0.674227	327	485
躔	0.674041	457	678
惙	0.674033	366	543
叫	0.673575	531786	789498
繒	0.672986	568	844
煸	0.672962	677	1006
悃	0.672727	481	715
眯	0.672519	11568	17201
扑	0.672240	21712	32298
棃	0.672043	375	558
搭	0.671878	127251	189396
晬	0.671480	372	554
灨	0.671171	298	444
笸	0.671149	549	818
銥	0.671134	651	970
耞	0.670103	325	485
拄	0.669931	684	1021
枳	0.669831	635	948
譖	0.669565	539	805
緄	0.669364	579	865
蜿	0.669154	538	804
齠	0.668565	587	878
嵛	0.668187	586	877
毳	0.668085	471	705
娣	0.667464	837	1254
攬	0.667026	63803	95653
您	0.666979	159286	238817
咬	0.666348	79554	119388
踶	0.665939	305	458
鄶	0.665689	454	682
檾	0.665410	706	1061
閰	0.665198	453	681
罾	0.664981	526	791
牏	0.664474	303	456
顒	0.664027	587	884
殗	0.663717	375	565
惛	0.663566	428	645
墘	0.663537	424	639
楬	0.663534	353	532
燔	0.663317	528	796
瓠	0.662921	531	801
坶	0.662810	401	605
鞝	0.662753	621	937
磅	0.662377	10500	15852
襮	0.662192	296	447
窿	0.662070	27319	41263
歆	0.661972	799	1207
倮	0.661922	558	843
鷇	0.661258	326	493
鋏	0.661125	517	782
芏	0.660807	639	967
玗	0.660494	428	648
鵂	0.660330	521	789
靬	0.659966	394	597
唈	0.659574	248	376
洧	0.658977	657	997
塬	0.658883	649	985
蟷	0.658643	301	457
腌	0.657604	774	1177
覯	0.657475	453	689
痊	0.657216	510	776
舔	0.657178	7919	12050
搨	0.656716	352	536
黮	0.655914	366	558
疱	0.655738	200	305
粿	0.655699	558	851
齰	0.655462	312	476
饢	0.655419	641	978
踩	0.655350	42179	64361
嬡	0.654356	691	1056
她	0.654120	190610	291399
閑	0.652174	1245	1909
洗	0.651767	346693	531928
肫	0.651635	578	887
唣	0.651210	323	496
瞍	0.650718	408	627
摁	0.650034	964	1483
緹	0.648693	794	1224
廌	0.648557	382	589
稺	0.648193	269	415
嘈	0.647334	32836	50725
嬖	0.647125	574	887
甩	0.647002	37552	58040
桴	0.646907	502	776
稊	0.646235	369	571
萇	0.645855	631	977
劭	0.645636	614	951
鑫	0.644900	2232	3461
喨	0.644719	470	729
嘣	0.644498	533	827
埭	0.644016	635	986
踅	0.643110	546	849
洙	0.642916	776	1207
虼	0.642529	559	870
氽	0.642292	650	1012
買	0.641951	277194	431799
煃	0.641827	267	416
仝	0.641691	668	1041
庋	0.641642	641	999
蠛	0.641573	571	890
誄	0.641550	596	929
瞶	0.641326	329	513
洳	0.640530	629	982
筱	0.640505	1167	1822
羝	0.640230	557	870
圪	0.640217	589	920
嫁	0.639580	74126	115898
噻	0.639155	1665	2605
拗	0.639152	10856	16985
釩	0.639080	834	1305
殜	0.638418	339	531
偟	0.637982	430	674
浜	0.637785	1877	2943
鎛	0.637771	412	646
欿	0.637584	285	447
潽	0.637255	390	612
莰	0.637037	430	675
巽	0.636926	721	1132
熇	0.636678	368	578
詎	0.636364	623	979
孓	0.635725	815	1282
瓅	0.635528	415	653
蠼	0.635417	549	864
瞤	0.635338	338	532
禳	0.635213	552	869
跏	0.634174	553	872
羰	0.633835	547	863
崚	0.633448	553	873
葧	0.633411	273	431
鐿	0.633333	570	900
噠	0.633119	5517	8714
迆	0.631387	346	548
賾	0.631139	604	957
攮	0.631136	450	713
臞	0.630742	357	566
檃	0.630662	362	574
膫	0.630252	300	476
濩	0.630225	392	622
哼	0.630164	25717	40810
砉	0.630058	545	865
鶖	0.629630	340	540
鯇	0.629482	474	753
添	0.629175	56773	90234
野	0.628995	272122	432630
臚	0.628755	586	932
塭	0.628713	381	606
蛑	0.628604	545	867
泓	0.627464	923	1471
陪	0.627236	88631	141304
鼉	0.627081	565	901
鬅	0.626923	326	520
菹	0.626832	556	887
兜	0.626831	69320	110588
黽	0.626407	612	977
絏	0.626283	305	487
韉	0.626008	621	992
縭	0.625786	597	954
煲	0.625483	9877	15791
羇	0.624535	336	538
蠆	0.624027	561	899
欻	0.623881	418	670
罍	0.623803	456	731
斟	0.623494	7919	12701
賡	0.623337	609	977
礤	0.623256	536	860
囝	0.623138	711	1141
食	0.623036	873763	1402427
蜋	0.623016	314	504
惄	0.622505	343	551
稙	0.622302	346	556
嗬	0.622280	2402	3860
觳	0.621649	603	970
咪	0.621628	789225	1269609
咾	0.621444	568	914
揩	0.621153	2402	3867
襻	0.620879	452	728
囡	0.620664	6674	10753
鐋	0.620629	355	572
璿	0.620548	453	730
敉	0.620474	497	801
籩	0.619675	611	986
比	0.618590	676300	1093293
靚	0.618319	181533	293591
甭	0.618108	908	1469
閈	0.618042	322	521
珓	0.617997	364	589
氘	0.617886	532	861
煮	0.617365	58909	95420
鉾	0.617329	342	554
鴴	0.617176	424	687
媕	0.617155	295	478
睃	0.617143	432	700
蝀	0.616883	380	616
黐	0.616849	10500	17022
螲	0.616708	251	407
杠	0.616239	721	1170
撻	0.616184	3381	5487
瘖	0.616099	398	646
貊	0.615877	481	781
被	0.615675	259308	421177
筌	0.615566	522	848
搌	0.615272	419	681
砦	0.615230	614	998
袼	0.614929	519	844
鏌	0.614823	589	958
撞	0.614696	88542	144042
熳	0.614515	652	1061
嗾	0.614322	489	796
鋦	0.613786	561	914
擰	0.613644	50633	82512
再	0.613145	590962	963821
膪	0.612836	296	483
蹯	0.612753	394	643
茳	0.612751	519	847
剪	0.612543	64159	104742
脘	0.611789	602	984
洇	0.611483	639	1045
蝽	0.611299	541	885
伾	0.610963	457	748
摟	0.610572	10500	17197
褌	0.610429	398	652
熅	0.610052	352	577
蠃	0.610048	510	836
蠮	0.609481	270	443
媸	0.609265	605	993
